"site_No.","date","avg_temp","low_temp","low_temp_hhmm","high_temp","high_temp_hhmm","precipitation","max_wind_speed","avg_wind_speed","degree_of_max_wind_speed","site","PM","Li_ion","Na_ion","NH4_ion","K_ion","Mg_ion","Ca_ion","F_ion","Cl_ion","NO2_ion","Br_ion","NO3_ion","PO4_ion","SO4_ion","Pb","Cd","Cr","Cu","Mn","Fe","Ni","As","Be","Al","Ca_M","Mg_M","OC","EC","TC","z.Li_ion","z.Na_ion","z.NH4_ion","z.K_ion","z.Mg_ion","z.Ca_ion","z.F_ion","z.Cl_ion","z.NO2_ion","z.Br_ion","z.NO3_ion","z.PO4_ion","z.SO4_ion","z.Pb","z.Cd","z.Cr","z.Cu","z.Mn","z.Fe","z.Ni","z.As","z.Be","z.Al","z.Ca_M","z.Mg_M","z.OC","z.EC","z.TC","z.avg_temp","z.low_temp","z.high_temp","z.max_wind_speed","z.avg_wind_speed"
"545",2016-10-11,13.4,7.5,"0138",20.5,"1334",0,6.1,1,290.1,"Ansan",83.5,0,0.344,4.758,0.323,0.038,0.753,0,3.278,0,0.07,8.957,0,4.039,0.0649,0.0095,0.0327,0.1262,0.0794,1.3745,0.0141,0.0042,0,0.5598,0.7386,0.173,20.81,1.5,22.32,-0.0487976082929061,-0.185208168891275,0.455619491257885,-0.0312912497884282,-0.646708877880926,0.255279861460493,-0.515358483983375,1.20133636753592,-0.402849132635594,0.0221757753267233,0.521667037426813,-0.161370771180278,-0.444847147060877,1.16746592871215,3.22641541814223,4.60740943667521,1.47939593538065,1.39635517453557,0.790571285033188,1.40728902898569,-0.218965537656696,-0.123965215213338,-0.198458932185362,-0.0866532480964054,-0.343963631695346,3.13785237268781,0.0290055218847741,2.85403273786602,0.0283995435299334,-0.058405076616058,0.153163688636538,-0.473304002179962,-0.756841950123252
"545",2016-10-12,13.3,8.1,"2356",19.8,"1440",0,6.6,1.2,281.9,"Ansan",65.3,0,0.368,4.231,0.469,0.117,1.2,0,0.818,0.033,0.043,10.607,0,5.95,0.0702,0.0042,0.0226,0.1386,0.0759,1.4837,0.0089,0.0142,0,1.0191,1.398,0.3197,6.84,3.96,10.8,-0.0487976082929061,-0.106167105429191,0.25003397686876,0.559657109267227,-0.207340600255511,1.12441196700771,-0.515358483983375,-0.247806761653157,0.517344533137377,-0.385184110835981,0.826899516532096,-0.161370771180278,-0.03890162660953,1.36425148983781,1.07888582069028,2.82954551492469,1.69894095478294,1.27874674690791,0.976290523870359,0.464384972815628,2.46279777435757,-0.123965215213338,0.51682255495982,0.868382771905898,0.109710525189367,-0.102157268152483,1.7263181680548,0.433209141486147,0.0188612353021118,-0.00288070017554287,0.0890747560601229,-0.235809277874705,-0.513269664072685
"545",2016-10-13,12.2,6.1,"0606",20.9,"1425",0,5.3,0.8,262.1,"Ansan",65.5,0,0.245,2.272,0.333,0.073,1.091,0,1.337,0.061,0.03,5.85,0,2.888,0.0612,0.0248,0.0307,0.0837,0.0954,1.6654,0.0143,0.0053,0,1.0848,1.2201,0.2543,8.94,4.35,13.3,-0.0487976082929061,-0.511252555672374,-0.514182384968615,0.00918466521538387,-0.452052046021565,0.912475950218791,-0.515358483983375,0.0579270936513669,1.29811491621747,-0.581320352321728,-0.0530949701975015,-0.161370771180278,-0.689349132429532,1.03008732943574,9.42588765229597,4.25535717494243,0.726923086622814,1.93399370083343,1.28531237090986,1.44355456960762,0.0760284266648733,-0.123965215213338,0.619139109946623,0.610722917555868,-0.0925409394340833,0.384887846075478,1.99540431927688,0.95856148445053,-0.0860601552039256,-0.18796195497726,0.18978593582306,-0.853295561068375,-1.00041423617382
"545",2016-10-14,14.2,7.1,"0631",23.3,"1429",0,4.1,0.8,299.8,"Ansan",132.5,0,0.463,8.465,0.501,0.099,1.202,0,3.061,0.017,0.11,19.824,0,8.305,0.0894,0.0308,0.0306,0.1786,0.1051,1.8631,0.0175,0.0067,0,0.9028,1.17,0.2847,33.93,2.77,36.7,-0.0487976082929061,0.206703770774894,1.90173998810891,0.689180037279426,-0.307449828068896,1.12830070126072,-0.515358483983375,1.0735054492294,0.0711900285201789,0.625671902975174,2.53194664375234,-0.161370771180278,0.461360906442757,2.07713503202891,11.8570532343171,4.23775456185579,2.40715069479031,2.25993705740151,1.6215458280354,2.02380321955842,0.45147529034687,-0.123965215213338,0.335705122007535,0.53816103614532,0.00147197378537998,6.18072470538822,0.905260424582307,5.87585941459715,0.104706009352506,-0.0954213275764014,0.409519418942196,-1.42328289940099,-1.00041423617382
"545",2016-11-07,13.6,9.3,"2357",18.8,"1448",2,7.8,2.1,306,"Ansan",49.1,0,0.616,4.967,0.518,0.156,0.379,0,2.198,0,0,7.76,0,6.981,0.0202,8e-04,0.009,0.0542,0.0281,0.5438,0.0042,0.0022,0,0.3074,0.2948,0.1623,8.59,0.54,9.13,-0.0487976082929061,0.710590550345683,0.537151507400821,0.757989092785906,0.00956272667349188,-0.471913443851944,-0.515358483983375,0.565127188867543,-0.402849132635594,-1.03394244805807,0.300234748039524,-0.161370771180278,0.180109274272384,-0.492216067951495,-0.298774675788334,0.435590135141825,0.204618403367375,-0.327448350406964,-0.622221496121006,-0.387855231799621,-0.755318200059548,-0.123965215213338,-0.591528924250339,-0.729426960072478,-0.377053703124564,0.303713660370818,-0.633360388815723,0.0822737763859394,0.0474761599855764,0.108168052705488,-0.00248086190618382,0.334178060457914,0.582805623154863
"545",2016-11-08,5.5,1.1,"2353",9.3,"0001",0.5,8.5,2.6,289.2,"Ansan",75.3,0,0.237,5.531,0.839,0.084,0.529,0,1.001,0,0,9.371,0,8.36,0.0336,0.001,0.0069,0.0334,0.0455,0.8814,0.0034,0.0052,0,0.5717,0.6912,0.1596,16.89,1.77,18.66,-0.0487976082929061,-0.537599576826402,0.757170919384629,2.05726596440827,-0.390874184580051,-0.180258374876367,-0.515358483983375,-0.140004650823238,-0.402849132635594,-1.03394244805807,0.598252641275048,-0.161370771180278,0.473044320165847,0.00531723753603936,-0.217735823054298,0.0659352603224112,-0.16365066143646,0.257233546941964,-0.0480565233057224,-0.532917394287322,0.0492107935447306,-0.123965215213338,-0.179926709897037,-0.155304608951894,-0.385403534232872,2.22870149279562,0.215295934269289,2.08491690776617,-0.725126806467971,-0.650665091981553,-0.872259232586097,0.666670674485275,1.19173633828128
"545",2016-11-09,2,-3.5,"0343",8.6,"1433",0,5.9,1.3,290,"Ansan",48.8,0,0.165,3.435,0.52,0.066,0.817,0,1.673,0,0,6.201,0,4.538,0.0299,9e-04,0.0144,0.0368,0.046,1.0009,0.0054,0.0037,0,0.8065,0.7992,0.1449,10.8,2.19,12.99,-0.0487976082929061,-0.774722767212656,-0.0604898740871105,0.766084275786669,-0.490983412393437,0.379719357556739,-0.515358483983375,0.255858838125972,-0.402849132635594,-1.03394244805807,0.0118363026303499,-0.161370771180278,-0.338846720736846,-0.132061361740369,-0.258255249421316,1.38613124182032,-0.103452833535833,0.274034750888773,0.155180189524332,-0.170261988068068,-0.353053703257409,-0.123965215213338,0.185734281136468,0.00111621325048511,-0.430863725822547,0.81627066153453,0.505081020200756,0.893417793922946,-1.05896759444173,-1.0763519780255,-0.936348165162512,-0.568301891902065,-0.391483521047402
"545",2016-11-10,6.3,-0.5,"0116",11.7,"1354",0,4.5,0.8,94.5,"Ansan",66.5,0,0.273,4.499,0.524,0.061,0.603,0,1.967,0,0,10.236,0,3.851,0.0222,0.0011,0.0095,0.0367,0.0394,0.9105,0.0058,0.0042,0,0.5056,0.6301,0.1275,16.27,2.11,18.38,-0.0487976082929061,-0.419037981633275,0.354582208095108,0.782274641788194,-0.518791531230488,-0.0363752075150833,-0.515358483983375,0.429049114541252,-0.402849132635594,-1.03394244805807,0.758268456078727,-0.161370771180278,-0.484783179423437,-0.417957365639923,-0.17721639668728,0.523603200575018,-0.105223357885851,0.052258858790903,0.00143459253824899,-0.0977309068242167,-0.218965537656696,-0.123965215213338,-0.282866196725464,-0.243798240771944,-0.484673748520529,2.08490722097593,0.449883860975715,2.02607744535416,-0.648820340645398,-0.798730095822926,-0.652525749466962,-1.23328711995679,-1.00041423617382
"545",2016-11-11,8.3,2.9,"2358",14.6,"1318",3.5,9,1.8,321.2,"Ansan",84.2,0,0.872,5.586,0.35,0.217,1.084,0,4.193,0,0.114,10.604,0,6.653,0.0568,0.0016,0.013,0.1017,0.0586,1.4605,0.0061,0.0035,0,1.0507,1.2373,0.4929,12.23,1.37,13.6,-0.0487976082929061,1.55369522727458,0.778626713106454,0.0779937207218642,0.348821776485521,0.898865380333265,-0.515358483983375,1.74034692168551,-0.402849132635594,0.686021515740019,0.826344548388269,-0.161370771180278,0.110433643341959,0.866718184350278,0.0253807351478096,1.13969465860737,1.04561746962613,0.697425090348342,0.936833689245612,-0.0433325958913284,-0.406688969497694,-0.123965215213338,0.566034170448145,0.635634381832543,0.645336728137099,1.14792519169928,-0.0606898618559182,1.02160376560626,-0.458054176088967,-0.484091962660007,-0.387014457364672,0.904165398790533,0.217447194079014
"545",2016-12-12,1.8,-6.7,"0013",8.8,"1423",0,3.3,0.6,14,"Ansan",64.8,0,0.264,5.551,0.465,0.046,0.928,0,3.954,0,0,13.433,0.059,2.25,0.0202,8e-04,0.009,0.0542,0.0281,0.5438,0.0042,0.0022,0,0.3074,0.2948,0.1623,16.07,3.38,19.45,-0.0487976082929061,-0.448678380431557,0.764973026192566,0.543466743265703,-0.602215887741643,0.595544108598665,-0.515358483983375,1.59955618677649,-0.402849132635594,-1.03394244805807,1.34967950801787,3.55601565001534,-0.82487673161737,-0.492216067951495,-0.298774675788334,0.435590135141825,0.204618403367375,-0.327448350406964,-0.622221496121006,-0.387855231799621,-0.755318200059548,-0.123965215213338,-0.591528924250339,-0.729426960072478,-0.377053703124564,2.03852197200184,1.32613876367325,2.25092824814291,-1.07804421089737,-1.37248198570825,-0.918037041569251,-1.80327445828941,-1.24398652222438
"545",2016-12-13,2.4,-3.1,"0346",8.5,"1254",0,6.9,1.1,283.1,"Ansan",79.1,0,0.374,7.441,0.651,0.1,0.993,0,4.524,0,0,15.67,0.07,6.199,0.0336,0.001,0.0069,0.0334,0.0455,0.8814,0.0034,0.0052,0,0.5717,0.6912,0.1596,21.94,2.08,24.01,-0.0487976082929061,-0.0864068395636695,1.50227211954256,1.29631876233661,-0.301888204301486,0.721927971821415,-0.515358483983375,1.93533325329591,-0.402849132635594,-1.03394244805807,1.76350075393213,4.24908769464504,0.013992373700457,0.00531723753603936,-0.217735823054298,0.0659352603224112,-0.16365066143646,0.257233546941964,-0.0480565233057224,-0.532917394287322,0.0492107935447306,-0.123965215213338,-0.179926709897037,-0.155304608951894,-0.385403534232872,3.39992902939143,0.429184926266325,3.20917092170995,-1.02081436153044,-1.03933572706516,-0.945503726959143,-0.0933124432915496,-0.635055807097968
"545",2016-12-14,0,-2.9,"0710",2.4,"1123",0,5.3,1.2,288.6,"Ansan",69,0,0.321,3.992,0.58,0.169,1.226,0,3.201,0,0,7.996,0.07,4.229,0.0299,9e-04,0.0144,0.0368,0.046,1.0009,0.0054,0.0037,0,0.8065,0.7992,0.1449,13.52,2.42,15.94,-0.0487976082929061,-0.260955854709106,0.15679880051392,1.00893976580954,0.0818638356498261,1.17496551229681,-0.515358483983375,1.15597700942715,-0.402849132635594,-1.03394244805807,0.343892242020644,4.24908769464504,-0.404486263290204,-0.132061361740369,-0.258255249421316,1.38613124182032,-0.103452833535833,0.274034750888773,0.155180189524332,-0.170261988068068,-0.353053703257409,-0.123965215213338,0.185734281136468,0.00111621325048511,-0.430863725822547,1.44711004758217,0.663772852972751,1.51333355862092,-1.24973375899816,-1.02082760158499,-1.50399299655361,-0.853295561068375,-0.513269664072685
"545",2016-12-15,-3.1,-6.6,"0720",0.4,"1422",0,8.6,1.9,284.8,"Ansan",43.3,0,0.184,1.872,0.307,0.086,0.671,0,1.333,0,0,3.161,0.035,2.375,0.0222,0.0011,0.0095,0.0367,0.0394,0.9105,0.0058,0.0042,0,0.5056,0.6301,0.1275,7.12,2.21,9.33,-0.0487976082929061,-0.712148591971839,-0.670224521127344,-0.0960527137945275,-0.37975093704523,0.095841757087178,-0.515358483983375,0.0555707633600025,-0.402849132635594,-1.03394244805807,-0.550531416448477,2.04385846173238,-0.798323518610348,-0.417957365639923,-0.17721639668728,0.523603200575018,-0.105223357885851,0.052258858790903,0.00143459253824899,-0.0977309068242167,-0.218965537656696,-0.123965215213338,-0.282866196725464,-0.243798240771944,-0.484673748520529,-0.0372179195887552,0.518880310007017,0.12430196382309,-1.54542131406063,-1.36322792296816,-1.68710423248623,0.714169619346326,0.339233337104297
"545",2016-12-16,-3.8,-11.1,"0617",1.1,"1347",0,8,1.4,241.1,"Ansan",39.9,0,0.21,2.279,0.27,0.069,0.509,0,1.986,0,0,3.458,0.036,2.464,0.0568,0.0016,0.013,0.1017,0.0586,1.4605,0.0061,0.0035,0,1.0507,1.2373,0.4929,8.08,1.69,9.78,-0.0487976082929061,-0.626520773221247,-0.511451647585837,-0.245813599308632,-0.474298541091206,-0.219145717406444,-0.515358483983375,0.440241683425232,-0.402849132635594,-1.03394244805807,-0.495589570209525,2.10686501124417,-0.779417630949349,0.866718184350278,0.0253807351478096,1.13969465860737,1.04561746962613,0.697425090348342,0.936833689245612,-0.0433325958913284,-0.406688969497694,-0.123965215213338,0.566034170448145,0.635634381832543,0.645336728137099,0.185431275486884,0.160098775044247,0.218865385556679,-1.61218947165538,-1.77966074627203,-1.62301529990981,0.429175950180017,-0.269697378022119
"545",2017-01-09,3,-2.9,"2314",5.6,"1427",0,8.6,2.9,248,"Ansan",75.3,0,0.533,7.915,0.708,0.126,0.296,0.071,2.234,0.089,0.152,16.384,0,14.363,0.0744,0.002,0.0081,0.0494,0.0397,0.8758,0.0054,0.0184,0,0.4872,0.5727,0.2452,12.57,1.39,13.97,-0.0487976082929061,0.437240205872641,1.68718205089065,1.52703147785833,-0.157285986348818,-0.633295915351763,1.25986488747752,0.586334161489822,2.07888529929757,1.25934283700605,1.89558317216314,-0.161370771180278,1.74823582161505,1.52019476469211,0.187458440615881,0.277166617362076,0.11963323456649,0.062339581158988,-0.0575805868358337,-0.170261988068068,3.58913836540356,-0.123965215213338,-0.311521061440185,-0.326933011090616,-0.12068296279912,1.22678011495524,-0.046890572049658,1.09935591236498,-0.96358451216351,-1.02082760158499,-1.21101501906143,0.714169619346326,1.55709476735713
"545",2017-01-10,-2.1,-7.3,"0733",3,"1350",0,10,2.3,303.9,"Ansan",48.6,0,0.701,2.356,0.322,0.125,0.471,0.092,2.846,0.088,0.142,5.951,0,3.579,0.0381,0.001,0.0095,0.0543,0.0477,1.2733,0.0076,0.007,0,0.7397,1.0334,0.3164,8.15,1.79,9.94,-0.0487976082929061,0.990527650107232,-0.481413536375282,-0.0353388412888094,-0.162847610116228,-0.29303166821359,1.78493095509272,0.946852696068567,2.05100064275899,1.10846880509393,-0.0344110426886325,-0.161370771180278,-0.542562970926716,0.172399317737077,-0.217735823054298,0.523603200575018,0.206388927717394,0.331158844307921,0.618457851239033,0.228658958773113,0.531928189707298,-0.123965215213338,0.0817046635851981,0.340317662878237,0.0995051760569914,0.201666112627816,0.229095224075549,0.252487935506399,-1.45003823178241,-1.42800636214876,-1.44905962577383,1.37915484740105,0.82637790920543
"545",2017-01-11,-3.4,-10.8,"0700",3.1,"1510",0,8,1.2,267.2,"Ansan",38.9,0,0.427,2.254,0.275,0.083,0.391,0.094,3.065,0.083,0.145,4.454,0,2.604,0.0344,0.001,0.0064,0.0621,0.0368,0.9294,0.0062,0.0042,0,0.4886,0.6672,0.196,7.06,1.38,8.44,-0.0487976082929061,0.0881421755817672,-0.521204281095758,-0.225575641806726,-0.396435808347461,-0.448581038333898,1.83493724724655,1.07586177952076,1.91157736006612,1.15373101466757,-0.311340146458699,-0.161370771180278,-0.749678032381485,0.0350207184606684,-0.217735823054298,-0.0220778051107825,0.344489827018832,-0.0351074017325001,0.0335783069523748,-0.0251998255803657,-0.218965537656696,-0.123965215213338,-0.3093407999945,-0.190064791663534,-0.272835440772725,-0.0511334942809828,-0.0537902169527882,-0.0627234702722306,-1.57403623874409,-1.75189855805177,-1.4399040639772,0.429175950180017,-0.513269664072685
"545",2017-01-12,0,-4.8,"2351",3.3,"1442",0,9.7,2,286.9,"Ansan",53.7,0,0.716,4.394,0.392,0.116,0.512,0.101,4.182,0,0.156,9.839,0,5.201,0.0598,0.0022,0.0115,0.1112,0.0511,1.1428,0.0057,0.0062,0,0.6961,0.9895,0.2757,8.38,1.47,9.85,-0.0487976082929061,1.03992831477104,0.313621147353442,0.247992563737875,-0.212902224022921,-0.213312616026933,2.00995926978494,1.73386701338426,-0.402849132635594,1.31969244977089,0.684827671712183,-0.161370771180278,-0.198008478947604,0.978106237817637,0.268497293349917,0.875655462307793,1.21381728287788,0.445407031146217,0.396513156474832,-0.115863677135179,0.317387124746157,-0.123965215213338,0.0138050928481419,0.276735495334862,-0.0263607965756454,0.255009148948022,0.00830658717538352,0.233575251159681,-1.24973375899816,-1.19665479364662,-1.42159294038394,1.23665801281789,0.46101948012958
"545",2017-01-13,-5.2,-9.3,"0431",0,"1340",0,10.5,1.8,304.1,"Ansan",58.3,0,0.584,1.87,0.303,0.137,0.466,0.088,2.556,0.084,0.138,4.823,0,2.52,0.015,0.0037,0.0151,0.0952,0.049,1.4038,8e-04,0.0129,0,1.1416,1.2811,0.4444,6.92,1.73,8.64,-0.0487976082929061,0.60520246572957,-0.671004731808137,-0.112243079796052,-0.0961081249073041,-0.302753503846109,1.68491837078506,0.776018749944652,1.93946201660469,1.04811919232909,-0.243079064767881,-0.161370771180278,-0.767521791522203,-0.685288693961583,0.876288688855187,1.50934953342679,0.930533386874935,0.374841974569622,0.840402546003235,-1.00436942237235,2.11416854379571,-0.123965215213338,0.707595431457283,0.699071715281286,0.495349021191574,-0.0836031685628468,0.187697354656768,-0.0206952828350797,-1.74572578684488,-1.61308761695048,-1.72372647967275,1.61664957170631,0.217447194079014
"545",2017-02-06,-0.4,-4,"2324",2.8,"1541",0,8.7,2.6,292,"Ansan",55,0,0.64,4.006,0.435,0.091,0.44,0.068,3.358,0,0.157,7.916,0,5.55,0.06,0.0017,0.0166,0.052,0.0449,1.0088,0.009,0.006,0,0.7336,0.9255,0.2573,8.5,1.21,9.71,-0.0487976082929061,0.789631613807768,0.162260275279475,0.422038998254266,-0.351942818208179,-0.353307049135209,1.18485544924678,1.2484629733632,-0.402849132635594,1.3347798529621,0.32909309151857,-0.161370771180278,-0.123871908231999,0.985532108048794,0.0659001615148275,1.77338872972637,0.165666867666969,0.237072102205794,0.16861592200431,0.482517743126591,0.263751858505872,-0.123965215213338,0.0722049530004265,0.184041674770489,-0.0832633493137417,0.282840298332477,-0.171084180306001,0.204155519953676,-1.28788699190944,-1.12262229172593,-1.46737074936709,0.761668564207378,1.19173633828128
"545",2017-02-07,-2.5,-7.8,"0551",3.6,"1341",0,6.1,0.7,263.9,"Ansan",69.2,0,0.63,4.774,0.462,0.101,0.874,0.148,6.745,0.083,0.162,9.808,0,3.354,0.0686,0.0036,0.0118,0.1202,0.0597,1.3371,0.0075,0.0079,0,0.8749,1.454,0.2427,14.8,1.7,16.5,-0.0487976082929061,0.756697837365232,0.461861176704235,0.531323968764559,-0.296326580534076,0.490548283767458,3.1851071353999,3.24368564757596,1.91157736006612,1.41021686891816,0.679093000892629,-0.161370771180278,-0.590358754339355,1.30484452798855,0.835769262488169,0.92846330156771,1.37316447437954,0.73438773903132,0.726964146457087,0.21052618846215,0.773286887788582,-0.123965215213338,0.292255626054235,0.949489864899724,-0.128414287899405,1.74397564101636,0.166998419947378,1.63101248344494,-1.4881914646937,-1.47427667584919,-1.39412625499405,-0.473304002179962,-1.1222003791991
"545",2017-02-08,-2.1,-7.4,"0558",2,"1148",0,6.7,1.4,308.3,"Ansan",76.7,0,0.476,5.918,0.421,0.093,0.823,0.141,10.138,0.089,0.166,8.236,0,3.588,0.0909,0.0037,0.0125,0.1106,0.0586,1.289,0.0089,0.0094,0,0.9946,1.082,0.2604,15.65,1.79,17.44,-0.0487976082929061,0.24951768015019,0.908141686118199,0.36537271724893,-0.340819570673358,0.391385560315762,3.01008511286151,5.24244281722577,2.07888529929757,1.47056648168301,0.388289693526867,-0.161370771180278,-0.54065113959021,2.13282905876259,0.876288688855187,1.05168159317418,1.20319413677777,0.697425090348342,0.645159243635952,0.464384972815628,1.17555138459072,-0.123965215213338,0.478667979660327,0.410707032869307,-0.0736765061893884,1.94111294915625,0.229095224075549,1.82854496439955,-1.45003823178241,-1.43726042488885,-1.54061524374014,-0.188310333013653,-0.269697378022119
"545",2017-02-10,-4.5,-6.8,"0700",-1.6,"1510",0,11.7,3.9,256.5,"Ansan",43.3,0,0.442,2.614,0.273,0.086,0.471,0.085,1.91,0.083,0.14,4.595,0,4.876,0.0366,0.0012,0.0071,0.1477,0.0315,1.0087,0.0044,0.0041,0,0.9592,0.7615,0.2523,5.86,1.07,6.93,-0.0487976082929061,0.13754284024557,-0.380766358552902,-0.233670824807488,-0.37975093704523,-0.29303166821359,1.60990893255432,0.39547140788931,1.91157736006612,1.07829399871151,-0.285256643698793,-0.161370771180278,-0.26704683276586,0.116705291003398,-0.136696970320262,0.101140486495689,1.86005867063461,-0.213200163568668,0.168445849441273,-0.351589691177695,-0.245783170776838,-0.123965215213338,0.423538511676571,-0.0534862404257158,-0.0987259995143111,-0.329444988125532,-0.267679208949824,-0.380036285422718,-1.67895762925013,-1.38173604844834,-1.87021546841884,2.18663691003892,2.77495619760996
"545",2017-03-06,1.7,-1.1,"0637",5.1,"1344",0,13.1,3.4,302.4,"Ansan",47.8,0,0.362,4.19,0.311,0.187,0.394,0,1.536,0,0,6.415,0,5.329,0.0353,0.001,0.0047,0.0351,0.0264,0.7654,0.0034,0.0054,0,0.5887,0.6643,0.1899,7.71,0.96,8.68,-0.0487976082929061,-0.125927371294712,0.234039657912491,-0.0798623477930027,0.181973063463212,-0.442747936954386,-0.515358483983375,0.175154525646743,-0.402849132635594,-1.03394244805807,0.0514240302233989,-0.161370771180278,-0.170817988828414,0.0684371345008758,-0.217735823054298,-0.321322227583641,-0.133551747486146,-0.384572443826113,-0.245340696429457,-0.532917394287322,0.102846059785016,-0.123965215213338,-0.153452106628001,-0.194264980407857,-0.29169987401742,0.0996185648848149,-0.343575302884256,-0.0122896453476498,-1.08758251912519,-0.854254472263442,-1.25679282804459,2.85162213809365,2.16602548248354
"545",2017-03-07,0,-2.2,"0704",2.6,"1502",0,11,3.8,263.9,"Ansan",40.6,0,0.434,2.755,0.238,0.216,0.424,0.078,2.23,0,0,3.58,0,3.235,0.0493,0.001,0.0073,0.0488,0.0324,0.7667,0.0046,0.0032,0,0.6828,0.6536,0.285,6.66,0.93,7.58,-0.0487976082929061,0.111195819091542,-0.32576150555695,-0.375336527320831,0.343260152718111,-0.384416923159271,1.43488691001592,0.583977831198457,-0.402849132635594,-1.03394244805807,-0.473020865693862,-0.161370771180278,-0.61563741312204,0.588248050681882,-0.217735823054298,0.136345712668966,0.10901008846638,-0.182957996464413,-0.243129753109967,-0.31532415055577,-0.487141868858122,-0.123965215213338,-0.00690739088586853,-0.209762228533463,0.00239973279741405,-0.143903992229166,-0.364274237593646,-0.243444676251978,-1.24973375899816,-0.956049162404386,-1.48568187296035,1.85414429601156,2.65317005458468
"545",2017-03-08,0.6,-7.4,"0603",6.4,"1411",0,10.2,2.6,284.3,"Ansan",57.2,0,0.874,4.489,0.312,0.341,0.802,0.097,4.716,0,0.206,6.935,0,3.878,0.0829,0.0014,0.0094,0.142,0.0457,1.0931,0.0061,0.0056,0,0.8893,0.9872,0.4406,8.28,1.35,9.63,-0.0487976082929061,1.56028198256309,0.35068115469114,-0.0758147562926215,1.0384631236444,0.350553850659181,1.90994668547729,2.0484371072814,-0.402849132635594,2.07406260933146,0.147618508486882,-0.161370771180278,-0.47904768541392,1.8357942495163,-0.0556581175862263,0.50600058748838,1.75913878268356,0.263954028520688,0.311987092645094,-0.0433325958913284,0.156481326025301,-0.123965215213338,0.314681172352712,0.27340431115833,0.483597407039141,0.231816524460976,-0.0744891516621786,0.187344244978816,-1.19250390963123,-1.43726042488885,-1.13777052468839,1.47415273712315,1.19173633828128
"545",2017-03-09,3,-5,"0547",10.2,"1459",0,11.9,2.5,278.8,"Ansan",86.3,0,1.48,5.624,0.381,0.378,1.123,0.171,5.905,0,0.207,9.978,0,5.53,0.0976,0.0015,0.0168,0.0956,0.0646,1.7377,0.0121,0.0061,0,1.7857,1.6946,0.5934,10.93,1.73,12.66,-0.0487976082929061,3.55606883498073,0.793450716041533,0.203469057233682,1.24424320303858,0.974695698266914,3.76017949516893,2.74885628638945,-0.402849132635594,2.08915001252267,0.710541195709537,-0.161370771180278,-0.128120422313123,2.38159571150635,-0.0151386912192084,1.80859395589965,0.937615484275008,0.899039537710041,1.40827483398612,1.04463362276644,0.290569491626015,-0.123965215213338,1.71067142943292,1.29796069658391,0.956135997168549,0.846421073367689,0.187697354656768,0.824071284651648,-0.96358451216351,-1.21516291912679,-0.789859176416422,2.28163479976103,1.069950195256
"545",2017-03-10,2.7,-4.7,"0700",11.2,"1342",0,7,1.3,286,"Ansan",63.1,0,0.57,7.102,0.344,0.267,0.656,0.124,9.456,0,0.275,6.4,0,4.027,0.15,0.0048,0.0143,0.1033,0.0486,0.9414,0.0112,0.0038,0,0.6832,0.7978,0.3319,10.46,1.12,11.58,-0.0487976082929061,0.559095178710021,1.37002640914804,0.0537081717195769,0.626902964856037,0.0666762501896204,2.58503162955397,4.84068850254815,-0.402849132635594,3.11509342952503,0.0486491895042601,-0.161370771180278,-0.447396255509551,4.32717371206955,1.32200237889238,1.36852862873368,1.07394585922643,0.361401011412176,0.0539870145168991,0.881438689967771,-0.326236070137266,-0.123965215213338,-0.00628445904424406,-0.000911464074360644,0.147439391678757,0.737415738278574,-0.233180984434173,0.597119072491034,-0.992199436846975,-1.18740073090653,-0.698303558450115,-0.0458134984304982,-0.391483521047402
"545",2017-04-10,14.4,10.1,"2342",22.3,"1603",0,8.6,2.1,104.6,"Ansan",43.3,0,0.377,3.526,0.411,0.074,0.395,0.069,3.372,0,0,5.2,0,2.496,0.0827,0.0015,0.0186,0.1527,0.0475,0.7526,0.0119,0.0025,0,0.397,0.602,0.1345,8.88,0.85,9.72,-0.0487976082929061,-0.0765267066309089,-0.0249902881109998,0.324896802245118,-0.446490422254154,-0.440803569827882,1.20985859532369,1.25671012938298,-0.402849132635594,-1.03394244805807,-0.173338068026856,-0.161370771180278,-0.772620008419551,1.82836837928514,-0.0151386912192084,2.12544099145914,1.94858488813554,0.324438362729198,-0.267109984498283,1.00836808214451,-0.67486530069912,-0.123965215213338,-0.45199219172648,-0.284496621363489,-0.463026038239732,0.370972271383251,-0.419471396818688,0.206256929325534,0.123782625808149,0.182200554626174,0.31796380097589,0.714169619346326,0.582805623154863
"545",2017-04-11,13,9.9,"0049",17.4,"1208",0,10.5,2.6,286.4,"Ansan",77.3,0,1.106,6.347,0.563,0.243,0.991,0.067,5.407,0,0,12.588,0,5.237,0.0762,0.0016,0.0104,0.3873,0.059,1.568,0.0091,0.0068,0,1.2061,1.2403,0.4585,9.06,1.44,10.5,-0.0487976082929061,2.32434559602991,1.07549687714844,0.94013071030306,0.49342399443819,0.718039237568407,1.15985230316987,2.45549316511459,-0.402849132635594,-1.03394244805807,1.19336348083971,-0.161370771180278,-0.190361153601581,1.58702759677253,0.0253807351478096,0.682026718354767,6.10223501327879,0.710866053505788,1.11966169451114,0.500650513437554,0.478292923467013,-0.123965215213338,0.808043190919212,0.639979404671498,0.53895369475718,0.412718995459933,-0.012392347534007,0.370166860330421,-0.00975368938135297,0.163692429146003,-0.130658727059013,1.61664957170631,1.19173633828128
